TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,UserName,Gender,Email,TeacherName,TAge,TGender,Expertise,YearsOfExperience,TeacherRating,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,AgeGroup
TT08262,U01079,CR00029,2025-09-24,0.0,Credit Card,TC00042,jeffreyallen,Male,buckkevin@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,18-22
TT08263,U01083,CR00059,2025-02-25,0.0,PayPal,TC00042,markmoore,Male,morgan59@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,28-32
TT08264,U01084,CR00034,2025-10-05,394.26,Credit Card,TC00040,pwright,Male,lwilson@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,23-27
TT08265,U01092,CR00004,2025-12-08,0.0,Bank Transfer,TC00040,ureese,Female,mikeroberts@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,33+
TT08266,U01096,CR00002,2025-04-17,0.0,Bank Transfer,TC00040,karen44,Male,ellisteresa@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,18-22
TT08267,U01123,CR00055,2025-06-23,57.32,Bank Transfer,TC00040,garzamichael,Female,kimberly19@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,28-32
TT08268,U01146,CR00021,2025-08-16,0.0,PayPal,TC00040,ibrown,Male,adamsteresa@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,<18
TT08269,U01151,CR00015,2025-09-07,285.05,Bank Transfer,TC00042,jjimenez,Female,craig42@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,28-32
TT08270,U01158,CR00021,2025-05-04,0.0,PayPal,TC00042,zachary52,Male,mathiskevin@hotmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,33+
TT08271,U01163,CR00012,2025-10-15,487.92,Bank Transfer,TC00040,melissabrown,Male,johnross@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,23-27
TT08272,U01167,CR00006,2025-03-28,276.37,Bank Transfer,TC00042,manuelmcdowell,Female,maria23@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,<18
TT08273,U01170,CR00001,2025-08-24,472.28,Credit Card,TC00040,dwashington,Female,ycoffey@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,23-27
TT08274,U01177,CR00022,2025-02-10,0.0,Bank Transfer,TC00040,keith32,Male,katienelson@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,<18
TT08275,U01180,CR00058,2025-07-22,0.0,PayPal,TC00040,crawfordcarol,Male,brandon16@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,18-22
TT08276,U01197,CR00007,2025-09-23,0.0,Bank Transfer,TC00040,sharon57,Male,ronaldbell@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,28-32
TT08277,U01203,CR00012,2025-01-02,487.92,PayPal,TC00040,jared15,Male,meyerdavid@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,<18
TT08278,U01221,CR00017,2025-01-26,0.0,PayPal,TC00042,leonardholmes,Male,glendalee@hotmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,28-32
TT08279,U01231,CR00052,2025-12-11,0.0,Credit Card,TC00042,kpetersen,Female,walkerjohn@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,18-22
TT08280,U01235,CR00046,2025-05-22,248.1,Credit Card,TC00042,zacharybell,Female,natalieyates@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,23-27
TT08281,U01237,CR00003,2025-01-23,0.0,PayPal,TC00040,savannah66,Male,amandacontreras@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,23-27
TT08282,U01244,CR00019,2025-12-08,0.0,Bank Transfer,TC00040,sanderscindy,Female,qpaul@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,28-32
TT08283,U01249,CR00047,2025-06-25,89.59,Bank Transfer,TC00042,ahenderson,Male,williamssandra@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,23-27
TT08284,U01250,CR00017,2025-06-03,0.0,PayPal,TC00040,robert97,Female,fskinner@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,23-27
TT08285,U01261,CR00059,2025-04-02,0.0,PayPal,TC00040,maxwelljones,Male,zpeck@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,23-27
TT08286,U01266,CR00045,2025-04-04,0.0,PayPal,TC00042,paulcampos,Female,davidcollins@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,18-22
TT08287,U01267,CR00043,2025-03-14,0.0,Credit Card,TC00042,markcarpenter,Female,kristine41@hotmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,28-32
TT08288,U01268,CR00014,2025-09-28,0.0,Bank Transfer,TC00042,jennifer28,Male,katrina74@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,33+
TT08289,U01284,CR00020,2025-06-06,0.0,Bank Transfer,TC00040,ashepherd,Female,susanmartin@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,33+
TT08290,U01286,CR00019,2025-05-20,0.0,Bank Transfer,TC00042,fjohnson,Male,henrynathaniel@hotmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,23-27
TT08291,U01287,CR00029,2025-08-24,0.0,Bank Transfer,TC00042,emily69,Female,hvaughn@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,33+
TT08292,U01290,CR00025,2025-08-26,299.57,Bank Transfer,TC00040,mario14,Male,karen05@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,<18
TT08293,U01315,CR00039,2025-05-24,346.71,PayPal,TC00042,bryantjacob,Male,dpeterson@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,33+
TT08294,U01318,CR00014,2025-01-05,0.0,Bank Transfer,TC00040,angelaward,Female,jacqueline76@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,18-22
TT08295,U01322,CR00028,2025-02-03,0.78,PayPal,TC00042,julieblair,Female,arthurhernandez@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,23-27
TT08296,U01331,CR00024,2025-09-18,117.68,PayPal,TC00042,qmartin,Male,shelley53@hotmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,<18
TT08297,U01332,CR00051,2025-05-29,37.89,Bank Transfer,TC00040,kiara65,Male,amy17@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,18-22
TT08298,U01336,CR00053,2025-10-22,0.0,PayPal,TC00040,isabella45,Male,johnsonjasmine@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,33+
TT08299,U01337,CR00034,2025-12-16,394.26,Bank Transfer,TC00040,williamsrobert,Female,rachel05@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,28-32
TT08300,U01343,CR00027,2025-02-13,0.0,Bank Transfer,TC00042,sweeneymelinda,Male,blong@outlook.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,28-32
TT08301,U01344,CR00009,2025-07-21,0.0,PayPal,TC00040,ipeters,Female,jennifer42@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,23-27
TT08302,U01346,CR00001,2025-02-09,472.28,Bank Transfer,TC00042,erinjohnston,Male,brownjuan@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,<18
TT08303,U01347,CR00048,2025-06-03,0.0,Bank Transfer,TC00042,brandonjones,Male,jameszamora@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,18-22
TT08304,U01352,CR00011,2025-06-24,326.02,PayPal,TC00040,emilyberg,Male,williamromero@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,23-27
TT08305,U01355,CR00021,2025-02-06,0.0,Credit Card,TC00040,parrishkevin,Female,johnsonandrea@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,28-32
TT08306,U01364,CR00023,2025-06-20,0.0,Bank Transfer,TC00040,pkoch,Female,john98@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,<18
TT08307,U01365,CR00057,2025-08-21,177.34,Bank Transfer,TC00042,thull,Male,meganwalters@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,23-27
TT08308,U01375,CR00034,2025-03-26,394.26,PayPal,TC00040,fwalker,Male,donald46@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,18-22
TT08309,U01394,CR00038,2025-08-09,342.61,Credit Card,TC00042,mannchristopher,Female,benjaminmoore@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,23-27
TT08310,U01395,CR00042,2025-08-16,0.0,Bank Transfer,TC00042,marshallsherry,Male,samanthajohnson@outlook.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,28-32
TT08311,U01397,CR00022,2025-10-01,0.0,Bank Transfer,TC00040,victoria70,Male,alexanderroberts@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,28-32
TT08312,U01399,CR00012,2025-06-28,487.92,PayPal,TC00042,mitchellcarlos,Male,owenkelsey@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,18-22
TT08313,U01405,CR00057,2025-09-17,177.34,Bank Transfer,TC00040,amandamoore,Male,vbrown@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,33+
TT08314,U01411,CR00050,2025-10-11,490.9,Bank Transfer,TC00040,davidsonrandy,Male,lmurillo@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,18-22
TT08315,U01414,CR00020,2025-11-06,0.0,PayPal,TC00040,david25,Female,johnsonbrett@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,33+
TT08316,U01429,CR00021,2025-01-05,0.0,PayPal,TC00040,bonniegreen,Female,ijones@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,28-32
TT08317,U01430,CR00035,2025-02-14,0.0,Credit Card,TC00040,travislaura,Female,miguel78@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,18-22
TT08318,U01432,CR00003,2025-02-27,0.0,PayPal,TC00040,josephanderson,Female,kingjason@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,<18
TT08319,U01435,CR00002,2025-01-11,0.0,Credit Card,TC00042,kaylaruiz,Male,ihuff@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,<18
TT08320,U01445,CR00011,2025-12-05,326.02,Credit Card,TC00042,vtran,Male,alexander51@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,28-32
TT08321,U01455,CR00034,2025-06-19,394.26,PayPal,TC00040,arielwilliams,Female,burnettjennifer@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,18-22
TT08322,U01460,CR00032,2025-02-13,0.0,Bank Transfer,TC00040,pvazquez,Female,zblack@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,28-32
TT08323,U01473,CR00022,2025-10-10,0.0,Bank Transfer,TC00042,nicolewalter,Female,jeremysingh@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,<18
TT08324,U01475,CR00056,2025-05-23,212.39,Credit Card,TC00042,richardrocha,Male,erin18@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,18-22
TT08325,U01488,CR00023,2025-07-29,0.0,Bank Transfer,TC00040,lawsonbeth,Male,thomasprice@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,23-27
TT08326,U01496,CR00042,2025-07-29,0.0,Bank Transfer,TC00042,katelynanderson,Female,erussell@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,18-22
TT08327,U01500,CR00019,2025-07-23,0.0,PayPal,TC00040,lindsey29,Male,michellemejia@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,<18
TT08328,U01506,CR00010,2025-09-11,0.0,Credit Card,TC00040,nancy99,Male,wnelson@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,33+
TT08329,U01511,CR00060,2025-12-03,0.0,Credit Card,TC00042,garycarr,Male,victoria98@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,<18
TT08330,U01512,CR00015,2025-07-21,285.05,PayPal,TC00042,stevensexton,Male,stephen15@hotmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,18-22
TT08331,U01517,CR00007,2025-03-27,0.0,PayPal,TC00042,lindsaykelly,Male,kellymorgan@outlook.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,23-27
TT08332,U01522,CR00013,2025-02-11,0.0,PayPal,TC00042,vnelson,Female,robin05@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,28-32
TT08333,U01526,CR00036,2025-08-17,0.0,Bank Transfer,TC00042,jeremyarnold,Male,robert14@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,18-22
TT08334,U01528,CR00015,2025-09-15,285.05,Credit Card,TC00040,thompsontammy,Male,tracy13@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,<18
TT08335,U01530,CR00027,2025-07-02,0.0,PayPal,TC00042,qhorton,Male,diazbreanna@hotmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,<18
TT08336,U01531,CR00010,2025-11-17,0.0,Credit Card,TC00042,brianberry,Female,diazjessica@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,28-32
TT08337,U01536,CR00045,2025-02-14,0.0,Credit Card,TC00040,guerrerotonya,Female,rachelvalencia@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,33+
TT08338,U01543,CR00032,2025-07-21,0.0,Bank Transfer,TC00040,smithjames,Female,teresa86@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,23-27
TT08339,U01553,CR00025,2025-05-12,299.57,PayPal,TC00042,melinda52,Male,dflynn@hotmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,23-27
TT08340,U01575,CR00031,2025-08-30,0.0,PayPal,TC00040,richardsontammy,Female,millerrandy@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,<18
TT08341,U01578,CR00041,2025-10-28,53.86,Credit Card,TC00042,talvarado,Male,valdezshannon@hotmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,23-27
TT08342,U01586,CR00015,2025-07-27,285.05,Bank Transfer,TC00042,bobby05,Male,garrett72@hotmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,23-27
TT08343,U01602,CR00027,2025-07-21,0.0,Credit Card,TC00042,davisangel,Female,ballen@outlook.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,28-32
TT08344,U01618,CR00045,2025-09-25,0.0,Bank Transfer,TC00040,victoriawebster,Female,robertmccall@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,<18
TT08345,U01627,CR00005,2025-12-18,0.0,Credit Card,TC00042,collinslisa,Female,diazjessica@outlook.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,23-27
TT08346,U01628,CR00045,2025-08-19,0.0,Credit Card,TC00042,emilymartin,Male,martincynthia@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,23-27
TT08347,U01635,CR00014,2025-09-08,0.0,PayPal,TC00042,candrews,Female,collierjeremy@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,18-22
TT08348,U01637,CR00044,2025-10-06,119.04,Bank Transfer,TC00040,ferrellgeorge,Male,robertwade@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,28-32
TT08349,U01647,CR00058,2025-12-15,0.0,Bank Transfer,TC00040,smithvincent,Female,kellyflores@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,<18
TT08350,U01649,CR00011,2025-12-15,326.02,Bank Transfer,TC00040,maryharris,Male,taylor63@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,33+
TT08351,U01654,CR00001,2025-09-07,472.28,PayPal,TC00042,lori03,Female,parkmarisa@outlook.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,18-22
TT08352,U01656,CR00052,2025-05-23,0.0,Bank Transfer,TC00040,norrisdakota,Male,saragross@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,23-27
TT08353,U01662,CR00034,2025-06-28,394.26,PayPal,TC00040,dustin08,Male,joseph90@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,28-32
TT08354,U01666,CR00060,2025-04-04,0.0,Bank Transfer,TC00042,fbarber,Female,donna63@hotmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,28-32
TT08355,U01671,CR00045,2025-04-06,0.0,Credit Card,TC00040,apugh,Male,egreen@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,23-27
TT08356,U01674,CR00041,2025-03-01,53.86,Bank Transfer,TC00042,carl17,Female,kimberly19@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,23-27
TT08357,U01692,CR00027,2025-10-22,0.0,PayPal,TC00042,davidsonmark,Male,ofletcher@hotmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,23-27
TT08358,U01695,CR00007,2025-07-03,0.0,PayPal,TC00042,christine15,Male,jvega@gmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,28-32
TT08359,U01702,CR00021,2025-07-05,0.0,Bank Transfer,TC00040,ronaldalexander,Female,jack38@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,18-22
TT08360,U01720,CR00022,2025-11-04,0.0,Bank Transfer,TC00040,stoutaustin,Female,jeanne53@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,18-22
TT08361,U01724,CR00045,2025-10-19,0.0,Bank Transfer,TC00040,juan81,Male,scottmendoza@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,<18
TT08362,U01726,CR00008,2025-05-08,0.0,Bank Transfer,TC00040,qschwartz,Female,chelseycoleman@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,28-32
TT08363,U01729,CR00041,2025-09-14,53.86,PayPal,TC00042,michael78,Female,dwayne77@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,28-32
TT08364,U01745,CR00056,2025-05-29,212.39,Credit Card,TC00040,jasonwatts,Female,wvilla@yahoo.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,18-22
TT08365,U01746,CR00057,2025-08-05,177.34,Bank Transfer,TC00040,jodiortega,Male,nathaniel40@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,23-27
TT08366,U01762,CR00017,2025-09-01,0.0,PayPal,TC00042,dustin24,Male,reeveschristopher@yahoo.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,33+
TT08367,U01773,CR00004,2025-02-09,0.0,Bank Transfer,TC00040,tanya67,Male,ernestgregory@outlook.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,<18
TT08368,U01786,CR00032,2025-06-04,0.0,Credit Card,TC00040,joseph21,Female,michaeljimenez@hotmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,23-27
TT08369,U01789,CR00023,2025-12-15,0.0,PayPal,TC00042,rodriguezjacob,Female,bryandennis@hotmail.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,33+
TT08370,U01795,CR00011,2025-02-07,326.02,PayPal,TC00042,wtorres,Female,jessica84@outlook.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,<18
TT08371,U01805,CR00005,2025-11-23,0.0,PayPal,TC00042,bridget73,Male,swilson@outlook.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,18-22
TT08372,U01810,CR00030,2025-01-12,0.0,PayPal,TC00042,bridgetjohnson,Female,cgonzalez@outlook.com,Yolanda Levine,49,Female,Machine Learning,21,4.97,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,<18
TT08373,U01812,CR00004,2025-10-22,0.0,Bank Transfer,TC00040,drussell,Male,vbernard@gmail.com,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,<18
